1.0	American Association for the Advancement of Science_002	/organization
0.9812500000000002	The Seattle Times_095	/written_work
0.9625000000000002	University of Glasgow_552	/organization/educational_institution
0.9562500000000003	New Zealand_557	/location/country
0.9375000000000002	Concordia University_262	/location
0.9375000000000002	College of Medical , Veterinary & Life Sciences_551	/organization
0.9187500000000002	New Zealand Veterinary Association_556	/organization
0.9125000000000003	South Massachusetts_159	/location
0.9125000000000003	The Seattle Times_388	/news_agency
0.9125000000000002	Charles Campbell_031	/person
0.9125000000000002	Seattle_102	/location
0.9062500000000002	Christopher Hansen_106	/person
0.9000000000000002	New Jersey Nets_153	/person/actor
0.9000000000000002	Whitney Museum_340	/building
0.9000000000000001	Northern Illinois University_261	/organization
0.9000000000000001	UW School of Law Innocence Project Northwest ( IPNW ) Clinic_293	/organization
0.8937500000000003	New York City_150	/organization
0.8937500000000003	Northern Illinois University_261	/location
0.8875000000000003	Occidental Avenue South_158	/location
0.8875000000000003	Court of Appeals_317	/government_agency
0.8875000000000002	Facebook_523	/organization
0.8812500000000004	New York City_150	/location/cemetery
0.8812500000000002	Seattle_119	/location
0.8750000000000002	bachelor ’s degree_260	/education/educational_degree
0.8750000000000002	Safeway_289	/organization
0.8750000000000002	Foster School of Business_450	/organization
0.8750000000000002	University of Glasgow_552	/location
0.8750000000000001	U.S. Immigration and Customs Enforcement_051	/organization
0.8687500000000002	Northern Illinois University_261	/organization/educational_institution
0.8687500000000002	Legislature_305	/government/government
0.8687500000000002	Institute for Health Metrics and Evaluation_444	/organization
0.8687500000000002	Alyssa Taylor_463	/person
0.8687500000000002	Companion Animal Society_555	/organization
0.8625000000000003	Science_005	/written_work
0.8625000000000003	Howard Schultz_130	/person
0.8625000000000003	New York City_150	/organization/company
0.8625000000000003	American Hockey League_166	/organization
0.8625000000000003	Kevin McGuff_204	/person
0.8625000000000003	Facebook_523	/organization/company
0.8625000000000003	Sony_525	/organization/company
0.8625000000000003	College of Medical , Veterinary & Life Sciences_551	/location
0.8625000000000002	The Seattle Times_113	/news_agency
0.8562500000000003	Interagency Academy_185	/organization
0.8562500000000003	Foster School of Business_450	/organization/educational_institution
0.8562500000000002	Jenny A. Durkan_053	/person
0.8562500000000002	Los Angeles_076	/location
0.8562500000000002	United States_081	/location/cemetery
0.8562500000000002	Councilmember Richard Conlin_088	/person
0.8562500000000002	Jamie Lee_183	/person
0.8562500000000002	Whitney Museum_340	/location
0.8562500000000002	New York_341	/location
0.8562500000000002	Henry Art Gallery_362	/location
0.8562500000000002	The Seattle Times_388	/written_work
0.8562500000000002	Sony_525	/organization
0.8562500000000002	College of Medical , Veterinary & Life Sciences_551	/organization/educational_institution
0.8562500000000002	UK_554	/location
0.8500000000000003	United States_081	/language
0.8500000000000003	Sodo District_094	/location
0.8500000000000003	Madison Square Garden_149	/location
0.8500000000000003	Foster School of Business_446	/organization/educational_institution
0.8500000000000003	United Nations_544	/person/artist
0.8500000000000002	Rick Pych_170	/person
0.8500000000000002	Washington state_332	/location
0.8500000000000002	Jonathan Winn_412	/person
0.8500000000000002	India_461	/location
0.8500000000000002	Brian Barrett_476	/person
0.8500000000000002	Auckland_561	/location
0.8437500000000003	United Nations_544	/person/author
0.8437500000000002	Kwang Frank Lee_066	/person
0.8437500000000002	The Times_103	/written_work
0.8437500000000002	The Times_103	/news_agency
0.8437500000000002	The Seattle Times_113	/written_work
0.8437500000000002	New Jersey Nets_153	/organization/sports_team
0.8437500000000002	Washington Global Health Alliance_449	/organization
0.8437500000000002	Gerald Delaney_470	/person
0.8437500000000002	UK_554	/government/government
0.8375000000000002	NBA_085	/organization
0.8375000000000002	Seattle_102	/location/city
0.8375000000000002	The Seattle Times_113	/organization
0.8375000000000002	Chicago_259	/location
0.8375000000000002	Canada_263	/location
0.8375000000000002	Amsterdam_356	/location
0.8375000000000002	India_461	/location/country
0.8375000000000002	U.S. Army_498	/organization
0.8375000000000002	United Nations_544	/organization
0.8375000000000002	University of Glasgow_552	/organization
0.8375000000000002	UK_554	/park
0.8375000000000001	Sony_526	/organization
0.8312500000000003	Bruce Robinson_021	/person
0.8312500000000003	Vancouver_026	/location
0.8312500000000003	School of Oceanography_033	/organization/educational_institution
0.8312500000000003	New York City_150	/location/city
0.8312500000000003	Seattle_173	/location
0.8312500000000003	Canada_263	/location/country
0.8312500000000003	Amsterdam_356	/location/cemetery
0.8312500000000003	U.S. Army_498	/person/author
0.8312500000000003	Jennifer Leight_513	/person
0.8312500000000003	Sony_526	/organization/company
0.8312500000000003	Haiti_540	/location
0.8312500000000003	United Nations_544	/news_agency
0.8312500000000003	New Zealand_557	/government/government
0.8312500000000002	United States_081	/location
0.8250000000000004	American Hockey League_166	/organization/sports_league
0.8250000000000002	United States_081	/person/artist
0.8250000000000002	NBA_135	/organization
0.8250000000000002	Concordia University_262	/organization
0.8250000000000002	APA_469	/organization
0.8250000000000002	Franklin County Court_473	/building
0.8250000000000002	Bruce Cox_479	/person
0.8250000000000002	Bozeman_511	/location
0.8187500000000003	Concordia University_262	/organization/educational_institution
0.8187500000000003	Glasgow_553	/location/city
0.8187500000000003	Unitec Institute of Technology_560	/organization
0.8187500000000002	Neil M. Nathanson_034	/person
0.8187500000000002	U.S. Immigration and Customs Enforcement_051	/government_agency
0.8187500000000002	Seattle_119	/location/city
0.8187500000000002	Madison Square Garden_149	/building/sports_facility
0.8187500000000002	Seattle_200	/location
0.8187500000000002	Thomas Hudson_297	/person
0.8187500000000002	Netherlands_344	/location/country
0.8187500000000002	UK_554	/location/country
0.8125000000000002	American Association for the Advancement of Science_002	/organization/company
0.8125000000000002	School of Pharmacy_038	/organization
0.8125000000000002	Hugh Spitzer_110	/person
0.8125000000000002	Madison Square Garden_149	/building
0.8125000000000002	NBA_152	/organization
0.8125000000000002	Brooklyn_154	/location
0.8125000000000002	Whitney Museum ’s Independent Study Program_347	/organization
0.8125000000000002	Henry Art Gallery_359	/location
0.8125000000000002	Henry Art Gallery_367	/location
0.8125000000000002	ASUW Joint Commission Committee_399	/organization
0.8125000000000002	Foster School of Business_446	/organization
0.8125000000000002	Jamie Choe_458	/person
0.8125000000000002	Spencer Anderson_497	/person
0.8125000000000002	U.S. Army_498	/military
0.8125000000000002	Bridger Canyon_518	/location
0.8125000000000002	Claudia Rapkoch_521	/person
0.8125000000000002	Haiti_542	/location/country
0.8062500000000004	United Nations_544	/government/government
0.8062500000000004	New Zealand_562	/location/country
0.8062500000000002	Daniel T. Chiu_015	/person
0.8062500000000002	Vancouver_026	/location/city
0.8062500000000002	Raymond Jung_064	/person
0.8062500000000002	November 2009_077	/event
0.8062500000000002	The Times_103	/organization
0.8062500000000002	The Seattle Times_113	/organization/company
0.8062500000000002	City Council_123	/government/government
0.8062500000000002	Orlando_147	/location
0.8062500000000002	Spurs_163	/organization/sports_team
0.8062500000000002	Seattle_173	/location/city
0.8062500000000002	Seattle_177	/location
0.8062500000000002	Talia Walton_221	/person
0.8062500000000002	Bay Area_237	/location
0.8062500000000002	Jackson , Miss._258	/location
0.8062500000000002	Chicago_259	/location/city
0.8062500000000002	Safeway_274	/organization
0.8062500000000002	Whitney Museum ’s Independent Study Program_347	/location
0.8062500000000002	Asian Student Commission_396	/organization
0.8062500000000002	India_461	/people/ethnicity
0.8062500000000002	Northwestern Energy_520	/organization
0.8062500000000002	University of Glasgow_552	/person/author
0.8062500000000002	UK_554	/government_agency
0.8062500000000002	New Zealand_562	/government/government
0.8000000000000003	United States_081	/title
0.8000000000000003	Councilmember Sally Clark_099	/person
0.8000000000000003	New York City_150	/location
0.8000000000000003	Minnesota_264	/location
0.8000000000000003	Sara Osborne_273	/person
0.8000000000000003	Washington State_294	/location
0.8000000000000003	William Heisel_443	/person
0.8000000000000003	Mary Rain_483	/person
0.8000000000000003	Facebook_523	/internet/website
0.8000000000000003	SD Association_530	/organization
